hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
3646,0,22.11,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3647,0,19.69,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3648,0,18.86,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3649,0,18.04,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3650,0,17.21,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3651,0,17.42,0,350,0,50,0,0,0,488.469,nan,nan,nan,nan
3652,0,17.63,45,350,0,50,0,0,0,326.469,nan,nan,nan,nan
3653,0,17.84,45,350,0,50,0,0,0,164.469,nan,nan,nan,nan
3654,405.38,20.35,50,350,39.9847,264.286,0,4.11271,263.035,128.413,nan,nan,nan,nan
3655,612.6,22.86,70,350,70.5463,307.143,0,3.62809,417.808,130.38,nan,nan,nan,nan
3656,729.47,25.37,70,350,73.4458,350,0,-1.00198e-14,506.101,142.785,nan,nan,nan,nan
3657,805.51,26.82,100,350,83.7061,350,0,0,555.508,84.1267,nan,nan,nan,nan
3658,853.13,28.26,100,350,87.5247,350,0,1.19405e-14,577.85,39.2158,nan,nan,nan,nan
3659,880.61,29.7,100,350,88.9109,350,0.196617,0.0707822,585.916,0.00296971,nan,nan,nan,nan
3660,938.03,30.74,90,350,94.6519,350,0,-1.29128e-14,619.556,16.7496,nan,nan,nan,nan
3661,869.92,31.77,80,350,87.7171,350,0,0,578.803,44.5313,nan,nan,nan,nan
3662,849.35,32.81,47,350,87.1275,350,0,-1.18863e-14,575.289,188.99,nan,nan,nan,nan
3663,866.5,32.56,53,350,90.9218,350,0,0,597.568,325.509,nan,nan,nan,nan
3664,694.39,32.32,79,350,71.1879,350,0,0,481.763,297.385,nan,nan,nan,nan
3665,656.08,32.08,50,350,80.7987,307.143,0,4.15536,447.463,408.261,nan,nan,nan,nan
3666,466.28,29.65,20,350,64.8898,264.286,0,6.67438,302.55,569.864,nan,nan,nan,nan
3667,165.23,27.22,0,350,37.6827,178.571,0,7.75188,97.8274,705.522,nan,nan,nan,nan
3668,0,24.78,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3669,0,23.43,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3670,0,22.07,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3671,0,20.72,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3672,0,19.9,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3673,0,19.08,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3674,0,18.25,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3675,0,18.33,0,350,0,50,0,0,0,705.522,nan,nan,nan,nan
3676,0,18.4,45,350,0,50,0,0,0,543.522,nan,nan,nan,nan
3677,0,18.47,45,350,0,50,0,0,0,381.522,nan,nan,nan,nan
3678,388.84,20.5,50,350,52.6364,221.429,0,8.12105,252,391.013,nan,nan,nan,nan
3679,465.25,22.53,70,350,63.1652,264.286,0,6.49699,317.116,366.408,nan,nan,nan,nan
3680,502.35,24.56,70,350,56.7739,307.143,0,2.9198,348.494,318.794,nan,nan,nan,nan
3681,697.76,26.07,100,350,85.349,307.143,0,4.38938,481.393,266.05,nan,nan,nan,nan
3682,575.18,27.57,100,350,67.1728,307.143,0,3.4546,389.916,147.872,nan,nan,nan,nan
3683,722.43,29.07,100,350,85.3448,307.143,0,4.38916,481.233,95.1136,nan,nan,nan,nan
3684,772.81,29.68,90,350,91.2872,307.143,0,4.69477,511.089,99.7474,nan,nan,nan,nan
3685,560.57,30.28,80,350,63.9163,307.143,0,3.28712,373.413,41.846,nan,nan,nan,nan
3686,606.42,30.89,47,350,71.4145,307.143,0,3.67275,411.093,129.738,nan,nan,nan,nan
3687,675.46,30.25,53,350,82.3288,307.143,0,4.23405,466.008,235.322,nan,nan,nan,nan
3688,745.56,29.61,79,350,75.3656,350,0,1.02817e-14,517.216,222.238,nan,nan,nan,nan
3689,656.15,28.98,50,350,80.7206,307.143,0,4.15134,447.234,332.832,nan,nan,nan,nan
3690,474.66,26.69,20,350,66.0688,264.286,0,6.79565,307.618,498.68,nan,nan,nan,nan
3691,107.46,24.4,0,350,23.9847,178.571,0,4.93399,63.5014,585.025,nan,nan,nan,nan
3692,0,22.1,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3693,0,20.98,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3694,0,19.86,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3695,0,18.74,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3696,0,18.23,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3697,0,17.73,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3698,0,17.22,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3699,0,17.36,0,350,0,50,0,0,0,585.025,nan,nan,nan,nan
3700,0,17.49,45,350,0,50,0,0,0,423.025,nan,nan,nan,nan
3701,0,17.62,45,350,0,50,0,0,0,261.025,nan,nan,nan,nan
3702,294.53,20.36,50,350,34.3254,221.429,0,5.29592,190.655,204.596,nan,nan,nan,nan
3703,502.58,23.1,70,350,53.4067,307.143,0,2.74663,342.352,144.86,nan,nan,nan,nan
3704,730.24,25.84,70,350,73.5196,350,0,1.00299e-14,506.537,157.531,nan,nan,nan,nan
3705,791.02,27.47,100,350,82.0758,350,0,-1.11971e-14,545.94,93.0039,nan,nan,nan,nan
3706,838.35,29.1,100,350,85.9793,350,0,0,568.777,42.5295,nan,nan,nan,nan
3707,864.85,30.73,100,350,87.3499,350,0.837336,0.301441,576.748,0.00366664,nan,nan,nan,nan
3708,906,31.33,90,350,90.8261,350,0,1.23909e-14,599.913,2.97752,nan,nan,nan,nan
3709,885.57,31.92,80,350,89.7139,350,0,1.22391e-14,590.566,37.9476,nan,nan,nan,nan
3710,864.7,32.52,47,350,89.0522,350,0,1.21489e-14,586.654,189.336,nan,nan,nan,nan
3711,824.18,31.85,53,350,86.0094,350,0,-1.17338e-14,568.826,308.17,nan,nan,nan,nan
3712,745.68,31.18,79,350,77.2158,350,0,0,517.247,301.746,nan,nan,nan,nan
3713,623.35,30.51,50,350,61.4278,350,0,0,424.619,342.887,nan,nan,nan,nan
3714,426.86,28.26,20,350,61.1766,264.286,0,6.29245,276.315,491.122,nan,nan,nan,nan
3715,104.98,26.02,0,350,23.3784,178.571,0,4.80926,61.9195,575.284,nan,nan,nan,nan
3716,0,23.77,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3717,0,22.71,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3718,0,21.64,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3719,0,20.57,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3720,0,19.93,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3721,0,19.29,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3722,0,18.64,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3723,0,18.72,0,350,0,50,0,0,0,575.284,nan,nan,nan,nan
3724,0,18.8,45,350,0,50,0,0,0,413.284,nan,nan,nan,nan
3725,0,18.87,45,350,0,50,0,0,0,251.284,nan,nan,nan,nan
3726,386.67,20.76,50,350,36.8808,264.286,0,3.79345,250.012,204.055,nan,nan,nan,nan
3727,602.77,22.66,70,350,69.0586,307.143,0,3.55158,410.353,200.666,nan,nan,nan,nan
3728,705.31,24.55,70,350,70.5512,350,0,9.6249e-15,489.191,202.65,nan,nan,nan,nan
3729,792.12,25.99,100,350,82.2242,350,0,0,546.893,138.658,nan,nan,nan,nan
3730,838.09,27.42,100,350,86.0085,350,0,0,569.037,88.2884,nan,nan,nan,nan
3731,865.61,28.85,100,350,87.525,350,0,0,577.872,43.3784,nan,nan,nan,nan
3732,906.61,29.29,90,350,91.4732,350,0,-1.24792e-14,601.027,48.6819,nan,nan,nan,nan
3733,886.06,29.73,80,350,89.8569,350,0,-1.22587e-14,591.524,84.1669,nan,nan,nan,nan
3734,849.24,30.17,47,350,87.3182,350,0,1.19123e-14,576.608,229.313,nan,nan,nan,nan
3735,810.24,29.64,53,350,84.3834,350,0,1.15119e-14,559.403,342.293,nan,nan,nan,nan
3736,733.15,29.12,79,350,75.7068,350,0,0,508.5,330.437,nan,nan,nan,nan
3737,636.76,28.6,50,350,62.9232,350,0,0,433.493,376.961,nan,nan,nan,nan
3738,435.53,26.67,20,350,47.7645,307.143,0,2.45646,281.603,476.913,nan,nan,nan,nan
3739,102.68,24.74,0,350,26.8748,178.571,0,5.52853,60.4521,573.662,nan,nan,nan,nan
3740,0,22.81,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3741,0,21.81,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3742,0,20.8,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3743,0,19.8,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3744,0,19.13,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3745,0,18.46,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3746,0,17.79,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3747,0,17.91,0,350,0,50,0,0,0,573.662,nan,nan,nan,nan
3748,0,18.03,45,350,0,50,0,0,0,411.662,nan,nan,nan,nan
3749,0,18.14,45,350,0,50,0,0,0,249.662,nan,nan,nan,nan
3750,385.83,20.1,50,350,36.6771,264.286,0,3.7725,249.189,201.7,nan,nan,nan,nan
3751,581.8,22.07,70,350,66.1685,307.143,0,3.40295,395.843,187.906,nan,nan,nan,nan
3752,692.75,24.03,70,350,85.1392,307.143,0,4.37859,480.424,242.407,nan,nan,nan,nan
3753,778.16,25.45,100,350,78.7789,350,0,0,537.433,166.011,nan,nan,nan,nan
3754,823.77,26.87,100,350,84.4176,350,0,0,559.723,109.915,nan,nan,nan,nan
3755,850.33,28.29,100,350,85.8815,350,0,1.17163e-14,568.251,59.0882,nan,nan,nan,nan
3756,875.19,28.85,90,350,88.0322,350,0,0,580.852,52.0043,nan,nan,nan,nan
3757,870.8,29.42,80,350,107.507,307.143,0,5.52893,581.93,151.03,nan,nan,nan,nan
3758,820.3,29.98,47,350,82.2076,350,0,1.12151e-14,557.365,277.777,nan,nan,nan,nan
3759,782.22,29.29,53,350,81.1145,350,0,-1.1066e-14,540.237,378.989,nan,nan,nan,nan
3760,708.04,28.6,79,350,89.4242,307.143,0,4.59896,491.028,416.516,nan,nan,nan,nan
3761,560.7,27.91,50,350,65.5015,307.143,0,3.36865,381.487,472.322,nan,nan,nan,nan
3762,296.12,26,20,350,53.7999,221.429,0,8.30056,191.25,594.002,nan,nan,nan,nan
3763,100.56,24.1,0,350,37.2753,135.714,0,9.58509,59.0984,728.193,nan,nan,nan,nan
3764,0,22.19,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3765,0,21.12,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3766,0,20.04,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3767,0,18.96,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3768,0,18.57,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3769,0,18.18,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3770,0,17.78,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3771,0,17.94,0,350,0,50,0,0,0,728.193,nan,nan,nan,nan
3772,0,18.1,45,350,0,50,0,0,0,566.193,nan,nan,nan,nan
3773,0,18.26,45,350,0,50,0,0,0,404.193,nan,nan,nan,nan
3774,220.09,19.68,50,350,60.975,135.714,0,15.6793,141.99,443.703,nan,nan,nan,nan
3775,622.43,21.1,70,350,154.261,178.571,0,31.7336,423.242,747.041,nan,nan,nan,nan
3776,0,22.52,70,350,0,50,0,0,0,495.041,nan,nan,nan,nan
3777,0,23.77,100,350,0,50,0,0,0,135.041,nan,nan,nan,nan
3778,191.51,25.01,100,350,54.1248,135.714,8.36531,16.9293,130.215,0.00570395,nan,nan,nan,nan
3779,708.59,26.25,100,350,95.5251,264.286,4.4749,11.4364,473.991,0.00570395,nan,nan,nan,nan
3780,744.54,26.99,90,350,108.156,264.286,0,11.1246,494.674,65.368,nan,nan,nan,nan
3781,420.43,27.72,80,350,77.4734,221.429,0,11.953,281.235,56.2723,nan,nan,nan,nan
3782,695.61,28.46,47,350,100.431,264.286,0,10.33,472.971,248.623,nan,nan,nan,nan
3783,469.03,28.02,53,350,90.2512,221.429,0,13.9245,324.034,382.727,nan,nan,nan,nan
3784,404.77,27.58,79,350,74.1029,221.429,0,11.433,280.675,365.098,nan,nan,nan,nan
3785,335.02,27.15,50,350,85.1572,178.571,0,17.5181,227.808,491.664,nan,nan,nan,nan
3786,0,25.39,20,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3787,0,23.63,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3788,0,21.86,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3789,0,20.85,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3790,0,19.84,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3791,0,18.83,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3792,0,18.58,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3793,0,18.33,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3794,0,18.08,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3795,0,18.1,0,350,0,50,0,0,0,419.664,nan,nan,nan,nan
3796,0,18.12,45,350,0,50,0,0,0,257.664,nan,nan,nan,nan
3797,0,18.13,45,350,0,50,0,0,0,95.6638,nan,nan,nan,nan
3798,429.59,19.79,50,350,43.2771,264.286,0,4.45136,276.854,71.4615,nan,nan,nan,nan
3799,540.24,21.44,70,350,103.017,221.429,0,15.8941,367.145,190.323,nan,nan,nan,nan
3800,632.83,23.1,70,350,92.2056,264.286,0,9.484,438.762,270.263,nan,nan,nan,nan
3801,448.06,23.93,100,350,85.8935,221.429,0,13.2521,309.636,219.48,nan,nan,nan,nan
3802,767.09,24.75,100,350,112.072,264.286,0,11.5274,521.916,262.938,nan,nan,nan,nan
3803,324.74,25.57,100,350,58.4023,221.429,0,9.01064,217.427,113.186,nan,nan,nan,nan
3804,346.29,26.13,90,350,59.0545,221.429,0,9.11126,230.312,1.78175,nan,nan,nan,nan
3805,811,26.69,80,350,93.3361,307.143,0,4.80014,542.998,49.7918,nan,nan,nan,nan
3806,619.58,27.25,47,350,93.2696,264.286,0,9.59344,421.552,216.362,nan,nan,nan,nan
3807,702.09,26.45,53,350,83.9717,307.143,0,4.31855,485.186,327.861,nan,nan,nan,nan
3808,577.7,25.66,79,350,88.2365,264.286,0,9.07576,400.538,361.112,nan,nan,nan,nan
3809,208.27,24.87,50,350,35.7561,221.429,0,5.51665,141.54,309.834,nan,nan,nan,nan
3810,373.56,23.39,20,350,62.1346,221.429,0,9.58649,240.745,461.519,nan,nan,nan,nan
3811,0,21.91,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3812,0,20.42,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3813,0,19.56,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3814,0,18.69,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3815,0,17.82,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3816,0,17.27,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3817,0,16.72,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3818,0,16.17,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3819,0,16.74,0,350,0,50,0,0,0,461.519,nan,nan,nan,nan
3820,0,17.3,45,350,0,50,0,0,0,299.519,nan,nan,nan,nan
3821,0,17.86,45,350,0,50,0,0,0,137.519,nan,nan,nan,nan
3822,414.21,18.94,50,350,40.8359,264.286,0,4.20027,266.667,104.528,nan,nan,nan,nan
3823,581.07,20.01,70,350,84.2108,264.286,0,8.66168,394.674,155.687,nan,nan,nan,nan
3824,501.32,21.09,70,350,72.9719,264.286,0,7.50568,347.537,166.386,nan,nan,nan,nan
3825,724.27,22.33,100,350,87.0102,307.143,0,4.47481,500.649,119.623,nan,nan,nan,nan
3826,752.92,23.57,100,350,91.5312,307.143,0,4.70732,512.595,89.1349,nan,nan,nan,nan
3827,668.64,24.8,100,350,78.7127,307.143,0,4.04808,448.077,12.5008,nan,nan,nan,nan
3828,730.6,25.4,90,350,86.3354,307.143,0.19294,4.50957,486.385,0.00293095,nan,nan,nan,nan
3829,549.14,26,80,350,80.473,264.286,0,8.27722,367.996,1.70562,nan,nan,nan,nan
3830,669.77,26.6,47,350,78.166,307.143,0,4.01997,455.985,113.903,nan,nan,nan,nan
3831,782.08,25.97,53,350,79.3198,350,0,-1.08211e-14,540.61,208.655,nan,nan,nan,nan
3832,748.49,25.34,79,350,77.4432,350,0,-1.05651e-14,518.886,203.05,nan,nan,nan,nan
3833,651.27,24.71,50,350,79.7079,307.143,0,4.09926,442.356,309.998,nan,nan,nan,nan
3834,502.89,23.06,20,350,69.8807,264.286,0,7.18773,323.759,489.569,nan,nan,nan,nan
3835,166.39,21.41,0,350,37.3767,178.571,0,7.68892,97.2941,624.125,nan,nan,nan,nan
3836,0,19.76,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3837,0,18.72,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3838,0,17.67,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3839,0,16.62,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3840,0,16.35,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3841,0,16.09,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3842,0,15.82,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3843,0,15.81,0,350,0,50,0,0,0,624.125,nan,nan,nan,nan
3844,0,15.8,45,350,0,50,0,0,0,462.125,nan,nan,nan,nan
3845,0,15.79,45,350,0,50,0,0,0,300.125,nan,nan,nan,nan
3846,219.46,18.01,50,350,19.5161,221.429,0,3.01106,141.146,190.383,nan,nan,nan,nan
3847,581.04,20.22,70,350,63.7405,307.143,0,3.27808,394.441,167.849,nan,nan,nan,nan
3848,704.68,22.44,70,350,70.4166,350,0,9.60653e-15,488.451,169.349,nan,nan,nan,nan
3849,776.51,23.76,100,350,80.5104,350,0,0,536.895,99.1861,nan,nan,nan,nan
3850,837.45,25.08,100,350,86.2426,350,0,-1.17656e-14,570.48,49.6594,nan,nan,nan,nan
3851,849.6,26.39,100,350,86.1396,350,0.0672239,0.0242006,569.82,0.00393515,nan,nan,nan,nan
3852,890.51,27.03,90,350,90.1598,350,0,1.23e-14,593.393,0.579189,nan,nan,nan,nan
3853,855.33,27.67,80,350,86.8016,350,0,0,573.663,25.065,nan,nan,nan,nan
3854,849.26,28.31,47,350,87.6339,350,0,-1.19554e-14,578.525,171.347,nan,nan,nan,nan
3855,810.7,27.57,53,350,84.5613,350,0,0,560.534,284.968,nan,nan,nan,nan
3856,748.87,26.83,79,350,77.4909,350,0,0,519.081,279.535,nan,nan,nan,nan
3857,640.98,26.1,50,350,63.1796,350,0,-8.61923e-15,435.131,326.982,nan,nan,nan,nan
3858,478.73,24.24,20,350,52.9689,307.143,0,2.72412,307.897,445.67,nan,nan,nan,nan
3859,151.97,22.38,0,350,38.2525,178.571,0,7.86909,88.7223,583.379,nan,nan,nan,nan
3860,0,20.51,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3861,0,19.45,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3862,0,18.38,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3863,0,17.31,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3864,0,16.83,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3865,0,16.35,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3866,0,15.86,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3867,0,16,0,350,0,50,0,0,0,583.379,nan,nan,nan,nan
3868,0,16.14,45,350,0,50,0,0,0,421.379,nan,nan,nan,nan
3869,0,16.28,45,350,0,50,0,0,0,259.379,nan,nan,nan,nan
3870,388.97,18.42,50,350,26.4475,307.143,0,1.36016,249.926,174.59,nan,nan,nan,nan
3871,591.34,20.55,70,350,69.3612,307.143,0,3.56715,401.223,172.29,nan,nan,nan,nan
3872,767.89,22.69,70,350,77.8696,350,0,0,532.195,200.621,nan,nan,nan,nan
3873,790.33,23.97,100,350,82.1587,350,0,-1.12084e-14,546.578,136.392,nan,nan,nan,nan
3874,823.36,25.25,100,350,84.6579,350,0,1.15494e-14,561.195,81.1605,nan,nan,nan,nan
3875,864.5,26.53,100,350,87.9175,350,0,0,580.274,37.6634,nan,nan,nan,nan
3876,874.78,26.99,90,350,88.4565,350,0,0,583.425,32.1067,nan,nan,nan,nan
3877,854.94,27.45,80,350,86.8282,350,0,1.18455e-14,573.857,56.6883,nan,nan,nan,nan
3878,835.19,27.91,47,350,86.047,350,0,0,569.258,197.258,nan,nan,nan,nan
3879,783,27.11,53,350,81.3116,350,0,1.10929e-14,541.509,299.179,nan,nan,nan,nan
3880,722.58,26.32,79,350,74.3669,350,0,0,500.792,282.5,nan,nan,nan,nan
3881,630.8,25.53,50,350,76.8593,307.143,0,3.95277,427.996,379.194,nan,nan,nan,nan
3882,462.11,23.87,20,350,48.6465,307.143,0,2.50182,296.92,482.321,nan,nan,nan,nan
3883,184.15,22.21,0,350,45.6662,178.571,0,9.39419,107.346,646.719,nan,nan,nan,nan
3884,0,20.55,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3885,0,19.67,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3886,0,18.78,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3887,0,17.9,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3888,0,17.58,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3889,0,17.26,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3890,0,16.93,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3891,0,17.18,0,350,0,50,0,0,0,646.719,nan,nan,nan,nan
3892,0,17.42,45,350,0,50,0,0,0,484.719,nan,nan,nan,nan
3893,0,17.66,45,350,0,50,0,0,0,322.719,nan,nan,nan,nan
3894,413.99,19,50,350,29.5992,307.143,0,1.52224,265.754,249.277,nan,nan,nan,nan
3895,601.76,20.34,70,350,70.7219,307.143,0,3.63713,408.085,251.875,nan,nan,nan,nan
3896,704.95,21.68,70,350,70.4134,350,0,0,488.508,253.364,nan,nan,nan,nan
3897,776.7,22.8,100,350,80.5585,350,0,0,537.268,183.374,nan,nan,nan,nan
3898,823.4,23.92,100,350,103.396,307.143,0,5.31753,561.518,195.602,nan,nan,nan,nan
3899,580.57,25.03,100,350,67.1624,307.143,0,3.45407,389.986,77.3865,nan,nan,nan,nan
3900,650.52,25.51,90,350,75.962,307.143,0,3.90662,434.22,26.8496,nan,nan,nan,nan
3901,855.64,26,80,350,85.136,350,0,0,574.758,45.3392,nan,nan,nan,nan
3902,820.04,26.48,47,350,84.3223,350,0,0,559.227,179.699,nan,nan,nan,nan
3903,797.57,25.68,53,350,83.0343,350,0,0,551.705,287.823,nan,nan,nan,nan
3904,749.75,24.88,79,350,77.5498,350,0,0,519.553,282.602,nan,nan,nan,nan
3905,652.95,24.09,50,350,79.7886,307.143,0,4.10341,442.799,389.841,nan,nan,nan,nan
3906,496.06,22.62,20,350,68.6059,264.286,0,7.05661,318.438,564.822,nan,nan,nan,nan
3907,226.86,21.16,0,350,51.2121,178.571,0,10.5351,132.05,749.186,nan,nan,nan,nan
3908,0,19.69,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3909,0,18.91,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3910,0,18.12,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3911,0,17.33,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3912,0,17.02,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3913,0,16.71,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3914,0,16.4,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3915,0,16.85,0,350,0,50,0,0,0,749.186,nan,nan,nan,nan
3916,0,17.29,45,350,0,50,0,0,0,587.186,nan,nan,nan,nan
3917,0,17.73,45,350,0,50,0,0,0,425.186,nan,nan,nan,nan
3918,134.75,19.02,50,350,75.0727,92.8571,0,23.1653,86.4232,515.448,nan,nan,nan,nan
3919,128.09,20.32,70,350,88.4932,92.8571,0,27.3065,86.8218,582.023,nan,nan,nan,nan
3920,22.8,21.61,70,350,3.78162,92.8571,0,1.1669,15.7976,343.637,nan,nan,nan,nan
3921,17.88,22.52,100,350,0,50,4.5467,1.63681,12.3706,0.0054502,nan,nan,nan,nan
3922,0,23.42,100,350,0,50,100,36,0,0.0054502,nan,nan,nan,nan
3923,106.04,24.32,100,350,19.0153,135.714,80.9847,34.0441,71.2807,0.0054502,nan,nan,nan,nan
3924,2.06,24.57,90,350,12.8101,92.8571,77.1899,31.7412,1.37613,0.0054502,nan,nan,nan,nan
3925,51.36,24.83,80,350,26.4461,92.8571,53.5539,27.4399,34.5245,0.0054502,nan,nan,nan,nan
3926,481.61,25.08,47,350,179.113,135.714,0,46.0576,328.597,475.612,nan,nan,nan,nan
3927,30.65,24.4,53,350,23.3301,92.8571,0,7.19901,21.2058,368.801,nan,nan,nan,nan
3928,87.71,23.73,79,350,57.7368,92.8571,0,17.8159,60.7722,292.253,nan,nan,nan,nan
3929,122.15,23.06,50,350,83.9976,92.8571,0,25.9193,82.7956,414.644,nan,nan,nan,nan
3930,0,22.18,20,350,0,50,0,0,0,342.644,nan,nan,nan,nan
3931,179.03,21.3,0,350,96.4127,92.8571,0,29.7502,104.063,689.73,nan,nan,nan,nan
3932,0,20.41,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3933,0,20.13,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3934,0,19.84,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3935,0,19.56,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3936,0,19.5,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3937,0,19.44,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3938,0,19.38,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3939,0,19.45,0,350,0,50,0,0,0,689.73,nan,nan,nan,nan
3940,0,19.52,45,350,0,50,0,0,0,527.73,nan,nan,nan,nan
3941,0,19.58,45,350,0,50,0,0,0,365.73,nan,nan,nan,nan
3942,34.97,20.11,50,350,0,50,0,0,22.4091,185.73,nan,nan,nan,nan
3943,53.83,20.63,70,350,15.5617,92.8571,2.84771,5.82707,36.4697,0.0038381,nan,nan,nan,nan
3944,0,21.16,70,350,0,50,70,25.2,0,0.0038381,nan,nan,nan,nan
3945,0,21.97,100,350,0,50,100,36,0,0.0038381,nan,nan,nan,nan
3946,0,22.78,100,350,0,50,100,36,0,0.0038381,nan,nan,nan,nan
3947,6.43,23.59,100,350,0,50,100,36,4.32517,0.0038381,nan,nan,nan,nan
3948,22.71,24.03,90,350,0,50,90,32.4,15.1821,0.0038381,nan,nan,nan,nan
3949,23.05,24.47,80,350,0,50,80,28.8,15.5047,0.0038381,nan,nan,nan,nan
