hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
6345,788.29,25.7,100,350,75.4951,350,24.5049,8.82176,507.355,0,25.7,-0,75.4951,0
6346,869.32,27.32,100,350,78.9351,350,21.0649,7.58335,527.471,0,27.32,-0,78.9351,0
6347,875.94,28.94,100,350,75.2421,350,24.7579,8.91283,505.724,0,28.94,-0,75.2421,0
6348,888.64,29.3,90,350,74.7885,350,15.2115,5.47614,503.047,0,29.3,-0,74.7885,0
6349,910.43,29.66,80,350,78.64,350,1.35996,0.489584,525.636,0,29.66,-0,78.64,0
6350,864.59,30.03,47,350,78.4661,350,0,0,524.601,113.278,346.04,0,47,31.4661
6351,792.21,29.11,53,350,75.9504,350,0,0,509.878,195.9,345.418,0,53,22.9504
6352,666.58,28.18,79,350,65.8079,350,0,0.108671,450.394,148.408,343.135,13.1921,65.8079,0
6353,478.59,27.26,50,350,45.5567,350,0,0.0525598,331.584,132.412,340.142,4.44326,45.5567,0
6354,0,25.62,20,350,0,50,0,0.316654,0,60.4123,336.806,20,0,0
6355,0,23.97,0,350,0,50,0,0,0,60.4123,329.624,-0,0,0
6356,0,22.32,0,350,0,50,0,0,0,60.4123,322.568,-0,0,0
6357,0,21.77,0,350,0,50,0,0,0,60.4123,315.662,-0,0,0
6358,0,21.22,0,350,0,50,0,0,0,60.4123,308.902,-0,0,0
6359,0,20.67,0,350,0,50,0,0,0,60.4123,302.284,-0,0,0
6360,0,20.56,0,350,0,50,0,0,0,60.4123,302.284,0,0,0
6361,0,20.45,0,350,0,50,0,0,0,60.4123,295.813,-0,0,0
6362,0,20.34,0,350,0,50,0,0,0,60.4123,289.488,-0,0,0
6363,0,20.09,0,350,0,50,0,0,0,60.4123,283.303,-0,0,0
6364,0,19.83,45,350,0,50,28.2188,11.6237,0,0,277.254,16.7812,0,0
6365,0,19.58,45,350,0,50,45,16.2,0,0,19.58,-0,0,0
6366,0,21.06,50,350,0,50,50,18,0,0,21.06,-0,0,0
6367,401.75,22.55,70,350,23.6168,350,46.3832,16.6979,278.241,0,22.55,-0,23.6168,0
6368,649.16,24.03,70,350,63.6506,350,6.34944,2.2858,437.954,0,24.03,-0,63.6506,0
6369,760.13,25.21,100,350,72.1667,350,27.8333,10.02,487.875,0,25.21,-0,72.1667,0
6370,810.34,26.4,100,350,72.4863,350,27.5137,9.90495,489.691,0,26.4,-0,72.4863,0
6371,844.79,27.59,100,350,71.7389,350,28.2611,10.174,485.245,0,27.59,-0,71.7389,0
6372,842.67,28.38,90,350,69.8952,350,20.1048,7.23771,474.381,0,28.38,-0,69.8952,0
6373,879.19,29.17,80,350,75.1208,350,4.87921,1.75651,505.005,0,29.17,-0,75.1208,0
6374,863.31,29.97,47,350,77.9733,350,0,0,521.701,111.504,345.977,0,47,30.9733
6375,776.28,29.24,53,350,73.9705,350,0,0,498.24,186.998,345.202,0,53,20.9705
6376,665.28,28.52,79,350,65.5459,350,0,0.115981,448.829,138.563,342.816,13.4541,65.5459,0
6377,490.54,27.79,50,350,46.9519,350,0,0.0379625,339.734,127.59,339.621,3.04814,46.9519,0
6378,0,26.1,20,350,0,50,0,0.331887,0,55.5896,336.171,20,0,0
6379,0,24.41,0,350,0,50,0,0,0,55.5896,328.408,-0,0,0
6380,0,22.72,0,350,0,50,0,0,0,55.5896,320.796,-0,0,0
6381,0,22.24,0,350,0,50,0,0,0,55.5896,313.361,-0,0,0
6382,0,21.75,0,350,0,50,0,0,0,55.5896,306.1,-0,0,0
6383,0,21.27,0,350,0,50,0,0,0,55.5896,299.007,-0,0,0
6384,0,20.62,0,350,0,50,0,0,0,55.5896,299.007,0,0,0
6385,0,19.97,0,350,0,50,0,0,0,55.5896,292.058,-0,0,0
6386,0,19.32,0,350,0,50,0,0,0,55.5896,285.267,-0,0,0
6387,0,18.99,0,350,0,50,0,0,0,55.5896,278.636,-0,0,0
6388,0,18.67,45,350,0,50,29.5585,12.0834,0,0,272.162,15.4415,0,0
6389,0,18.34,45,350,0,50,45,16.2,0,0,18.34,-0,0,0
6390,0,20.21,50,350,0,50,50,18,0,0,20.21,-0,0,0
6391,402.72,22.09,70,350,23.7131,350,46.2869,16.6633,278.796,0,22.09,-0,23.7131,0
6392,657.05,23.96,70,350,64.4454,350,5.55459,1.99965,442.577,0,23.96,-0,64.4454,0
6393,746.36,25.52,100,350,70.4389,350,29.5611,10.642,477.678,0,25.52,-0,70.4389,0
6394,808.66,27.09,100,350,71.981,350,28.019,10.0868,486.653,0,27.09,-0,71.981,0
6395,829.25,28.65,100,350,69.8093,350,30.1907,10.8687,473.832,0,28.65,-0,69.8093,0
6396,840.77,29.35,90,350,69.2685,350,20.7315,7.46332,470.633,0,29.35,-0,69.2685,0
6397,863.37,30.05,80,350,73.14,350,6.86003,2.46961,493.328,0,30.05,-0,73.14,0
6398,847.45,30.76,47,350,75.9847,350,0,0,509.996,104.345,345.715,0,47,28.9847
6399,788.58,29.57,53,350,75.0718,350,0,0,504.699,183.803,345.13,0,53,22.0718
6400,661.47,28.37,79,350,64.9838,350,0,0.122742,445.555,133.345,342.702,14.0162,64.9838,0
6401,483.93,27.18,50,350,46.1388,350,0,0.0492138,335.016,119.445,339.379,3.8612,46.1388,0
6402,0,25.51,20,350,0,50,0,0.343392,0,47.4448,335.692,20,0,0
6403,0,23.83,0,350,0,50,0,0,0,47.4448,326.632,-0,0,0
6404,0,22.16,0,350,0,50,0,0,0,47.4448,317.786,-0,0,0
6405,0,21.79,0,350,0,50,0,0,0,47.4448,309.187,-0,0,0
6406,0,21.42,0,350,0,50,0,0,0,47.4448,300.826,-0,0,0
6407,0,21.05,0,350,0,50,0,0,0,47.4448,292.698,-0,0,0
6408,0,20.97,0,350,0,50,0,0,0,47.4448,292.698,0,0,0
6409,0,20.89,0,350,0,50,0,0,0,47.4448,284.801,-0,0,0
6410,0,20.81,0,350,0,50,0,0,0,47.4448,277.132,-0,0,0
6411,0,20.3,0,350,0,50,0,0,0,47.4448,269.67,-0,0,0
6412,0,19.8,45,350,0,50,31.8209,12.8407,0,0,262.411,13.1791,0,0
6413,0,19.29,45,350,0,50,45,16.2,0,0,19.29,-0,0,0
6414,0,20.76,50,350,0,50,50,18,0,0,20.76,-0,0,0
6415,327.38,22.23,70,350,14.8123,350,55.1877,19.8676,226.535,0,22.23,-0,14.8123,0
6416,622.57,23.7,70,350,60.3719,350,9.62814,3.46613,418.67,0,23.7,-0,60.3719,0
6417,431.73,25.33,100,350,35.9881,350,64.0119,23.0443,275.51,0,25.33,-0,35.9881,0
6418,613.09,26.96,100,350,51.6553,350,48.3447,17.4041,367.399,0,26.96,-0,51.6553,0
6419,639.44,28.59,100,350,50.9893,350,49.0107,17.6439,363.427,0,28.59,-0,50.9893,0
6420,329.93,29.02,90,350,20.3535,350,69.6465,25.0727,183.616,0,29.02,-0,20.3535,0
6421,522.7,29.45,80,350,39.6888,350,40.3112,14.512,297.078,0,29.45,-0,39.6888,0
6422,760.9,29.88,47,350,66.7659,350,0,0,455.975,71.1574,343.738,0,47,19.7659
6423,608.93,28.38,53,350,55.2735,350,0,0,388.591,79.3421,338.83,0,53,2.27353
6424,347.82,26.89,79,350,28.9061,350,28.0545,10.5401,233.904,0,333.346,22.0395,28.9061,0
6425,88.51,25.39,50,350,0,350,50,18,61.2457,0,25.39,-0,0,0
6426,0,23.42,20,350,0,50,20,7.2,0,0,23.42,-0,0,0
6427,0,21.44,0,350,0,50,0,0,0,0,21.44,-0,0,0
6428,0,19.47,0,350,0,50,0,0,0,0,19.47,-0,0,0
6429,0,19.3,0,350,0,50,0,0,0,0,19.3,-0,0,0
6430,0,19.13,0,350,0,50,0,0,0,0,19.13,-0,0,0
6431,0,18.97,0,350,0,50,0,0,0,0,18.97,-0,0,0
6432,0,18.18,0,350,0,50,0,0,0,0,18.97,0,0,0
6433,0,17.39,0,350,0,50,0,0,0,0,17.39,-0,0,0
6434,0,16.6,0,350,0,50,0,0,0,0,16.6,-0,0,0
6435,0,16.65,0,350,0,50,0,0,0,0,16.65,-0,0,0
6436,0,16.69,45,350,0,50,45,16.2,0,0,16.69,-0,0,0
6437,0,16.74,45,350,0,50,45,16.2,0,0,16.74,-0,0,0
6438,0,18.38,50,350,0,50,50,18,0,0,18.38,-0,0,0
6439,149.76,20.02,70,350,0,307.143,70,25.2,103.577,0,20.02,-0,0,0
6440,150.24,21.66,70,350,4.37209,350,65.6279,23.626,100.865,0,21.66,-0,4.37209,0
6441,1.86,23.28,100,350,0,50,100,36,1.18344,0,23.28,-0,0,0
6442,71.99,24.9,100,350,0,178.571,100,36,42.9544,0,24.9,-0,0,0
6443,784.44,26.52,100,350,57.2823,350,42.7177,15.3784,443.413,0,26.52,-0,57.2823,0
6444,824.19,27.07,90,350,66.7462,350,23.2538,8.37136,455.982,0,27.07,-0,66.7462,0
6445,860.5,27.61,80,350,71.9328,350,8.06722,2.9042,486.406,0,27.61,-0,71.9328,0
6446,829.96,28.16,47,350,73.4362,350,0,0,495.214,95.1705,345.27,0,47,26.4362
6447,770.43,26.78,53,350,72.5716,350,0,0,490.194,165.628,344.558,0,53,19.5716
6448,643.27,25.41,79,350,62.6242,350,0,0.160234,431.865,106.675,341.846,16.3758,62.6242,0
6449,444.37,24.03,50,350,41.3969,350,0,0.12727,307.334,75.7041,337.672,8.60312,41.3969,0
6450,0,22.68,20,350,0,50,0,0.435025,0,3.70409,331.874,20,0,0
6451,0,21.32,0,350,0,50,0,0,0,3.70409,245.829,-0,0,0
6452,0,19.96,0,350,0,50,0,0,0,3.70409,183.247,-0,0,0
6453,0,19.62,0,350,0,50,0,0,0,3.70409,137.911,-0,0,0
6454,0,19.28,0,350,0,50,0,0,0,3.70409,105.042,-0,0,0
6455,0,18.95,0,350,0,50,0,0,0,3.70409,81.1883,-0,0,0
6456,0,18.39,0,350,0,50,0,0,0,3.70409,81.1883,0,0,0
6457,0,17.84,0,350,0,50,0,0,0,3.70409,63.6364,-0,0,0
6458,0,17.29,0,350,0,50,0,0,0,3.70409,50.7952,-0,0,0
6459,0,16.78,0,350,0,50,0,0,0,3.70409,41.3706,-0,0,0
6460,0,16.26,45,350,0,50,43.9711,16.2192,0,0,34.4132,1.02891,0,0
6461,0,15.75,45,350,0,50,45,16.2,0,0,15.75,-0,0,0
6462,0,17.96,50,350,0,50,50,18,0,0,17.96,-0,0,0
6463,180.5,20.16,70,350,0,350,70,25.2,124.769,0,20.16,-0,0,0
6464,340.94,22.37,70,350,27.9473,350,42.0527,15.139,228.498,0,22.37,-0,27.9473,0
6465,0,23.51,100,350,0,50,100,36,0,0,23.51,-0,0,0
6466,111.6,24.66,100,350,0,221.429,100,36,66.2956,0,24.66,-0,0,0
6467,701.29,25.81,100,350,50.7155,350,49.2845,17.7424,394.211,0,25.81,-0,50.7155,0
6468,698.16,25.68,90,350,54.4524,350,35.5476,12.7972,383.931,0,25.68,-0,54.4524,0
6469,112.23,25.55,80,350,0,350,80,28.8,63.087,0,25.55,-0,0,0
6470,441.08,25.42,47,350,33.6771,350,13.3229,4.79626,262.022,0,25.42,-0,33.6771,0
6471,307.38,24.46,53,350,22.2472,350,30.7528,11.071,194.98,0,24.46,-0,22.2472,0
6472,190.41,23.5,79,350,10.7619,350,68.2381,24.5657,127.613,0,23.5,-0,10.7619,0
6473,451.47,22.54,50,350,42.1862,350,7.81379,2.81296,312.076,0,22.54,-0,42.1862,0
6474,0,21.7,20,350,0,50,20,7.2,0,0,21.7,-0,0,0
6475,0,20.86,0,350,0,50,0,0,0,0,20.86,-0,0,0
6476,0,20.02,0,350,0,50,0,0,0,0,20.02,-0,0,0
6477,0,19.61,0,350,0,50,0,0,0,0,19.61,-0,0,0
6478,0,19.19,0,350,0,50,0,0,0,0,19.19,-0,0,0
6479,0,18.78,0,350,0,50,0,0,0,0,18.78,-0,0,0
6480,0,18.73,0,350,0,50,0,0,0,0,18.78,0,0,0
6481,0,18.68,0,350,0,50,0,0,0,0,18.68,-0,0,0
6482,0,18.64,0,350,0,50,0,0,0,0,18.64,-0,0,0
6483,0,18.59,0,350,0,50,0,0,0,0,18.59,-0,0,0
6484,0,18.55,45,350,0,50,45,16.2,0,0,18.55,-0,0,0
6485,0,18.5,45,350,0,50,45,16.2,0,0,18.5,-0,0,0
6486,0,19.01,50,350,0,50,50,18,0,0,19.01,-0,0,0
6487,235.29,19.53,70,350,3.87614,350,66.1239,23.8046,162.548,0,19.53,-0,3.87614,0
6488,90.07,20.04,70,350,0,350,70,25.2,60.2575,0,20.04,-0,0,0
6489,0,20.93,100,350,0,50,100,36,0,0,20.93,-0,0,0
6490,3.03,21.82,100,350,0,50,100,36,1.79188,0,21.82,-0,0,0
6491,125.62,22.71,100,350,0,221.429,100,36,70.2139,0,22.71,-0,0,0
6492,3.9,23.16,90,350,0,50,90,32.4,2.13151,0,23.16,-0,0,0
6493,181.49,23.61,80,350,0,307.143,80,28.8,101.442,0,23.61,-0,0,0
6494,0,24.06,47,350,0,50,47,16.92,0,0,24.06,-0,0,0
6495,537.43,23.52,53,350,34.1155,350,18.8845,6.79843,339.852,0,23.52,-0,34.1155,0
6496,613.51,22.98,79,350,58.9525,350,20.0475,7.21712,410.443,0,22.98,-0,58.9525,0
6497,304.18,22.44,50,350,24.8222,350,25.1778,9.06402,210.14,0,22.44,-0,24.8222,0
6498,0,21.35,20,350,0,50,20,7.2,0,0,21.35,-0,0,0
6499,0,20.25,0,350,0,50,0,0,0,0,20.25,-0,0,0
6500,0,19.15,0,350,0,50,0,0,0,0,19.15,-0,0,0
6501,0,18.85,0,350,0,50,0,0,0,0,18.85,-0,0,0
6502,0,18.54,0,350,0,50,0,0,0,0,18.54,-0,0,0
6503,0,18.24,0,350,0,50,0,0,0,0,18.24,-0,0,0
6504,0,18.35,0,350,0,50,0,0,0,0,18.24,0,0,0
6505,0,18.46,0,350,0,50,0,0,0,0,18.46,-0,0,0
6506,0,18.57,0,350,0,50,0,0,0,0,18.57,-0,0,0
6507,0,18.44,0,350,0,50,0,0,0,0,18.44,-0,0,0
6508,0,18.32,45,350,0,50,45,16.2,0,0,18.32,-0,0,0
6509,0,18.19,45,350,0,50,45,16.2,0,0,18.19,-0,0,0
6510,0,19.57,50,350,0,50,50,18,0,0,19.57,-0,0,0
6511,87.62,20.95,70,350,0,221.429,70,25.2,60.4937,0,20.95,-0,0,0
6512,261.6,22.33,70,350,13.2899,350,56.7101,20.4156,174.692,0,22.33,-0,13.2899,0
6513,571.55,23.48,100,350,50.4108,350,49.5892,17.8521,360.284,0,23.48,-0,50.4108,0
6514,748.86,24.64,100,350,64.1434,350,35.8566,12.9084,440.833,0,24.64,-0,64.1434,0
6515,661.42,25.79,100,350,51.6661,350,48.3339,17.4002,367.559,0,25.79,-0,51.6661,0
6516,632.85,26.11,90,350,47.6051,350,42.3949,15.2622,343.712,0,26.11,-0,47.6051,0
6517,497.83,26.43,80,350,36.1807,350,43.8193,15.7749,276.65,0,26.43,-0,36.1807,0
6518,400.73,26.76,47,350,29.2395,350,17.7605,6.39377,235.899,0,26.76,-0,29.2395,0
6519,613.4,25.83,53,350,54.9237,350,0,0,386.665,6.92516,294.852,0,53,1.92366
6520,675.77,24.91,79,350,65.9268,350,11.1495,4.24715,451.269,0,248.929,1.92366,65.9268,0
6521,373.45,23.98,50,350,32.963,350,17.037,6.13331,257.834,0,23.98,-0,32.963,0
6522,0,22.67,20,350,0,50,20,7.2,0,0,22.67,-0,0,0
6523,0,21.36,0,350,0,50,0,0,0,0,21.36,-0,0,0
6524,0,20.05,0,350,0,50,0,0,0,0,20.05,-0,0,0
6525,0,19.66,0,350,0,50,0,0,0,0,19.66,-0,0,0
6526,0,19.27,0,350,0,50,0,0,0,0,19.27,-0,0,0
6527,0,18.89,0,350,0,50,0,0,0,0,18.89,-0,0,0
6528,0,18.36,0,350,0,50,0,0,0,0,18.89,0,0,0
6529,0,17.83,0,350,0,50,0,0,0,0,17.83,-0,0,0
6530,0,17.3,0,350,0,50,0,0,0,0,17.3,-0,0,0
6531,0,17.22,0,350,0,50,0,0,0,0,17.22,-0,0,0
6532,0,17.13,45,350,0,50,45,16.2,0,0,17.13,-0,0,0
6533,0,17.05,45,350,0,50,45,16.2,0,0,17.05,-0,0,0
6534,0,18.65,50,350,0,50,50,18,0,0,18.65,-0,0,0
6535,428.26,20.26,70,350,26.5377,350,43.4623,15.6464,295.478,0,20.26,-0,26.5377,0
6536,0,21.87,70,350,0,50,70,25.2,0,0,21.87,-0,0,0
6537,161.94,23.23,100,350,0,307.143,100,36,101.751,0,23.23,-0,0,0
6538,283.79,24.59,100,350,15.5346,350,84.4654,30.4076,166.28,0,24.59,-0,15.5346,0
6539,712.9,25.96,100,350,56.1472,350,43.8528,15.787,393.834,0,25.96,-0,56.1472,0
6540,777.21,26.39,90,350,60.5093,350,29.4907,10.6167,419.419,0,26.39,-0,60.5093,0
6541,769.18,26.83,80,350,61.4502,350,18.5498,6.67795,424.925,0,26.83,-0,61.4502,0
6542,728.23,27.27,47,350,61.7533,350,0,0,426.688,53.1118,341.598,0,47,14.7533
6543,751.06,26.03,53,350,69.4515,350,0,0,471.912,112.337,342.034,0,53,16.4515
6544,658.2,22.75,79,350,63.7747,350,0,0.218334,438.71,57.5262,338.05,15.2253,63.7747,0
6545,509.06,22.59,50,350,48.8668,350,0,0.0265828,351.227,53.4465,330.452,1.13325,48.8668,0
6546,0,22.42,20,350,0,50,5.15375,2.34559,0,0,322.482,14.8463,0,0
6547,0,22.25,0,350,0,50,0,0,0,0,22.25,-0,0,0
6548,0,22.08,0,350,0,50,0,0,0,0,22.08,-0,0,0
6549,0,21.92,0,350,0,50,0,0,0,0,21.92,-0,0,0
6550,0,21.75,0,350,0,50,0,0,0,0,21.75,-0,0,0
6551,0,21.58,0,350,0,50,0,0,0,0,21.58,-0,0,0
6552,0,21.42,0,350,0,50,0,0,0,0,21.58,0,0,0
6553,0,21.25,0,350,0,50,0,0,0,0,21.25,-0,0,0
6554,0,21.08,0,350,0,50,0,0,0,0,21.08,-0,0,0
6555,0,20.92,0,350,0,50,0,0,0,0,20.92,-0,0,0
6556,0,20.75,45,350,0,50,45,16.2,0,0,20.75,-0,0,0
6557,0,20.58,45,350,0,50,45,16.2,0,0,20.58,-0,0,0
6558,0,20.42,50,350,0,50,50,18,0,0,20.42,-0,0,0
6559,481.8,20.25,70,350,32.7888,350,37.2112,13.396,332.183,0,20.25,-0,32.7888,0
6560,394.56,23.68,70,350,33.7422,350,36.2578,13.0528,262.479,0,23.68,-0,33.7422,0
6561,603.93,25.1,100,350,53.473,350,46.527,16.7497,378.216,0,25.1,-0,53.473,0
6562,720.98,26.53,100,350,60.6769,350,39.3231,14.1563,420.432,0,26.53,-0,60.6769,0
6563,137.94,27.96,100,350,1.95653,350,98.0435,35.2957,75.7462,5.11591e-14,27.96,0,1.95653,1.42109e-14
6564,124.93,28.31,90,350,0.466771,350,89.5332,32.232,66.979,1.02318e-13,28.31,0,0.466771,1.42109e-14
6565,265.47,28.66,80,350,13.8972,350,66.1028,23.797,145.776,1.02318e-13,28.66,-0,13.8972,0
6566,476.86,29.01,47,350,36.444,350,10.556,3.80016,278.076,1.02318e-13,29.01,-0,36.444,0
6567,577.88,28,53,350,50.7219,350,2.27812,0.820123,361.902,1.02318e-13,28,-0,50.7219,0
6568,239.35,26.99,79,350,16.1833,350,62.8167,22.614,159.226,1.02318e-13,26.99,-0,16.1833,0
6569,412.9,25.98,50,350,37.5556,350,12.4444,4.47999,284.679,1.02318e-13,25.98,-0,37.5556,0
6570,0,25.01,20,350,0,50,20,7.2,0,1.02318e-13,25.01,-0,0,0
6571,0,24.03,0,350,0,50,0,0,0,1.02318e-13,24.03,-0,0,0
6572,0,23.06,0,350,0,50,0,0,0,1.02318e-13,23.06,-0,0,0
6573,0,22.89,0,350,0,50,0,0,0,1.02318e-13,22.89,-0,0,0
6574,0,22.72,0,350,0,50,0,0,0,1.02318e-13,22.72,-0,0,0
6575,0,22.56,0,350,0,50,0,0,0,1.02318e-13,22.56,-0,0,0
6576,0,21.98,0,350,0,50,0,0,0,1.02318e-13,22.56,0,0,0
6577,0,21.41,0,350,0,50,0,0,0,1.02318e-13,21.41,-0,0,0
6578,0,20.83,0,350,0,50,0,0,0,1.02318e-13,20.83,-0,0,0
6579,0,20.57,0,350,0,50,0,0,0,1.02318e-13,20.57,-0,0,0
6580,0,20.31,45,350,0,50,45,16.2,0,0,20.31,2.84217e-14,0,0
6581,0,20.05,45,350,0,50,45,16.2,0,0,20.05,-0,0,0
6582,0,21.4,50,350,0,50,50,18,0,0,21.4,-0,0,0
6583,193.92,22.76,70,350,0,350,70,25.2,133.601,0,22.76,-0,0,0
6584,591.69,24.12,70,350,55.9635,350,14.0365,5.05314,392.84,0,24.12,-0,55.9635,0
6585,725.02,24.99,100,350,66.1382,350,33.8618,12.1902,452.523,0,24.99,-0,66.1382,0
6586,816.25,25.86,100,350,69.7489,350,30.2511,10.8904,473.682,0,25.86,-0,69.7489,0
6587,821.3,26.73,100,350,65.4189,350,34.5811,12.4492,448.238,0,26.73,-0,65.4189,0
6588,892.85,27.01,90,350,70.069,350,19.931,7.17515,475.507,0,27.01,-0,70.069,0
6589,808.38,27.29,80,350,64.2249,350,15.7751,5.67905,441.186,0,27.29,-0,64.2249,0
6590,750.63,27.57,47,350,63.2772,350,0,0,435.602,58.5977,342.373,0,47,16.2772
6591,657.63,26.6,53,350,58.9844,350,0,0,410.462,80.1415,338.892,0,53,5.98437
6592,562.85,25.63,79,350,52.7101,350,4.02841,1.89263,373.692,0,333.439,22.2615,52.7101,0
6593,419.76,24.67,50,350,38.3032,350,11.6968,4.21086,289.193,0,24.67,-0,38.3032,0
6594,0,23.79,20,350,0,50,20,7.2,0,0,23.79,-0,0,0
6595,0,22.92,0,350,0,50,0,0,0,0,22.92,-0,0,0
6596,0,22.04,0,350,0,50,0,0,0,0,22.04,-0,0,0
6597,0,21.52,0,350,0,50,0,0,0,0,21.52,-0,0,0
6598,0,21,0,350,0,50,0,0,0,0,21,-0,0,0
6599,0,20.48,0,350,0,50,0,0,0,0,20.48,-0,0,0
6600,0,20.11,0,350,0,50,0,0,0,0,20.48,0,0,0
6601,0,19.74,0,350,0,50,0,0,0,0,19.74,-0,0,0
6602,0,19.36,0,350,0,50,0,0,0,0,19.36,-0,0,0
6603,0,19.07,0,350,0,50,0,0,0,0,19.07,-0,0,0
6604,0,18.77,45,350,0,50,45,16.2,0,0,18.77,-0,0,0
6605,0,18.48,45,350,0,50,45,16.2,0,0,18.48,-0,0,0
6606,0,20.12,50,350,0,50,50,18,0,0,20.12,-0,0,0
6607,364.44,21.77,70,350,18.9517,350,51.0483,18.3774,250.882,0,21.77,-0,18.9517,0
6608,622.73,23.42,70,350,59.3319,350,10.6681,3.8405,412.609,0,23.42,-0,59.3319,0
6609,762.84,24.73,100,350,69.8868,350,30.1132,10.8407,474.497,0,24.73,-0,69.8868,0
6610,814.92,26.04,100,350,69.2289,350,30.7711,11.0776,470.578,0,26.04,-0,69.2289,0
6611,893.68,27.35,100,350,71.6452,350,28.3548,10.2077,484.702,0,27.35,-0,71.6452,0
6612,875.51,27.85,90,350,67.9716,350,22.0284,7.93024,463.117,0,27.85,-0,67.9716,0
6613,684,28.35,80,350,52.2761,350,27.7239,9.9806,370.978,0,28.35,-0,52.2761,0
6614,722.34,28.85,47,350,60.1419,350,0,0,417.118,47.311,340.644,0,47,13.1419
6615,276.38,27.54,53,350,18.3506,350,21.5075,8.03407,171.912,0,331.523,13.1419,18.3506,0
6616,657.86,26.23,79,350,63.3184,350,15.6816,5.64536,435.885,0,26.23,-0,63.3184,0
6617,426.99,24.93,50,350,39.1218,350,10.8782,3.91614,293.941,0,24.93,-0,39.1218,0
6618,0,23.62,20,350,0,50,20,7.2,0,0,23.62,-0,0,0
6619,0,22.31,0,350,0,50,0,0,0,0,22.31,-0,0,0
6620,0,21,0,350,0,50,0,0,0,0,21,-0,0,0
6621,0,20.62,0,350,0,50,0,0,0,0,20.62,-0,0,0
6622,0,20.24,0,350,0,50,0,0,0,0,20.24,-0,0,0
6623,0,19.86,0,350,0,50,0,0,0,0,19.86,-0,0,0
6624,0,19.62,0,350,0,50,0,0,0,0,19.86,0,0,0
6625,0,19.38,0,350,0,50,0,0,0,0,19.38,-0,0,0
6626,0,19.14,0,350,0,50,0,0,0,0,19.14,-0,0,0
6627,0,18.78,0,350,0,50,0,0,0,0,18.78,-0,0,0
6628,0,18.42,45,350,0,50,45,16.2,0,0,18.42,-0,0,0
6629,0,18.06,45,350,0,50,45,16.2,0,0,18.06,-0,0,0
6630,0,19.46,50,350,0,50,50,18,0,0,19.46,-0,0,0
6631,365.37,20.86,70,350,19.0206,350,50.9794,18.3526,251.312,0,20.86,-0,19.0206,0
6632,728.7,22.27,70,350,71.1175,350,0,0,481.819,4.02305,264.517,0,70,1.11751
6633,746.78,23.49,100,350,67.8995,350,30.983,11.3528,462.886,0,201.649,1.11751,67.8995,0
6634,813.61,24.72,100,350,68.6875,350,31.3125,11.2725,467.463,0,24.72,-0,68.6875,0
6635,776.61,25.95,100,350,60.3589,350,39.6411,14.2708,418.535,0,25.95,-0,60.3589,0
6636,651.85,26.86,90,350,47.3995,350,42.6005,15.3362,342.431,0,26.86,-0,47.3995,0
6637,820.36,27.77,80,350,64.3922,350,15.6078,5.6188,442.113,0,27.77,-0,64.3922,0
6638,366.3,28.68,47,350,24.9286,350,22.0714,7.94572,210.459,0,28.68,-0,24.9286,0
6639,0,27.34,53,350,0,50,53,19.08,0,0,27.34,-0,0,0
6640,281.24,26,79,350,7.92148,350,71.0785,25.5883,185.957,0,26,-0,7.92148,0
6641,459.46,24.66,50,350,42.8838,350,7.11621,2.56184,316.03,0,24.66,-0,42.8838,0
6642,0,23.44,20,350,0,50,20,7.2,0,0,23.44,-0,0,0
6643,0,22.21,0,350,0,50,0,0,0,0,22.21,-0,0,0
6644,0,20.99,0,350,0,50,0,0,0,0,20.99,-0,0,0
6645,0,20.63,0,350,0,50,0,0,0,0,20.63,-0,0,0
6646,0,20.27,0,350,0,50,0,0,0,0,20.27,-0,0,0
6647,0,19.91,0,350,0,50,0,0,0,0,19.91,-0,0,0
6648,0,19.41,0,350,0,50,0,0,0,0,19.91,0,0,0
6649,0,18.92,0,350,0,50,0,0,0,0,18.92,-0,0,0
6650,0,18.42,0,350,0,50,0,0,0,0,18.42,-0,0,0
6651,0,18.03,0,350,0,50,0,0,0,0,18.03,-0,0,0
6652,0,17.64,45,350,0,50,45,16.2,0,0,17.64,-0,0,0
6653,0,17.25,45,350,0,50,45,16.2,0,0,17.25,-0,0,0
6654,0,18.81,50,350,0,50,50,18,0,0,18.81,-0,0,0
6655,295.69,20.38,70,350,10.826,350,59.174,21.3026,203.207,0,20.38,-0,10.826,0
6656,640.59,21.95,70,350,61.0392,350,8.96075,3.22587,422.659,0,21.95,-0,61.0392,0
6657,732.51,23.46,100,350,66.12,350,33.88,12.1968,452.426,0,23.46,-0,66.12,0
6658,579.78,24.97,100,350,45.5097,350,54.4903,19.6165,331.413,0,24.97,-0,45.5097,0
6659,862.23,26.49,100,350,67.715,350,32.285,11.6226,461.676,0,26.49,-0,67.715,0
6660,829.51,26.9,90,350,62.7783,350,27.2217,9.79982,432.7,0,26.9,-0,62.7783,0
6661,790.87,27.32,80,350,61.2059,350,18.7941,6.76587,423.466,0,27.32,-0,61.2059,0
6662,629.91,27.74,47,350,50.4047,350,0,0,360.068,12.2571,316.55,0,47,3.40474
