hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
4573,882.26,34.81,80,350,90.7581,350,0,0,596.549,481.617,315.606,0,80,10.7581
4574,849.39,35.81,47,350,88.2654,350,0,0,581.872,630.172,323.067,0,47,41.2654
4575,814,35.31,53,350,85.2202,350,0,0,564.021,746.165,326.699,0,53,32.2202
4576,743.25,34.82,79,350,79,343.684,0,0.598723,514.258,746.165,326.145,-0,79,0
4577,621.41,34.32,50,350,50.8569,350,0,0,419.3,749.25,325.691,0,50,0.856938
4578,452.44,32.13,20,350,20,350,0,0,287.846,749.25,325.136,-0,20,0
4579,192.97,29.95,0,350,8.88178e-16,350,0,0,110.768,749.25,324.578,-0,8.88178e-16,0
4580,0,27.76,0,350,0,50,0,0,0,749.25,324.016,-0,0,0
4581,0,26.82,0,350,0,50,0,0,0,749.25,323.454,-0,0,0
4582,0,25.88,0,350,0,50,0,0,0,749.25,322.892,-0,0,0
4583,0,24.94,0,350,0,50,0,0,0,749.25,322.328,-0,0,0
4584,0,24.15,0,350,0,50,0,0,0,749.25,322.328,0,0,0
4585,0,23.35,0,350,0,50,0,0,0,749.25,321.763,-0,0,0
4586,0,22.56,0,350,0,50,0,0,0,749.25,321.197,-0,0,0
4587,0,22.51,0,350,0,50,0,0,0,749.25,320.632,-0,0,0
4588,0,22.46,45,350,0,50,0,1.61632,0,587.25,320.068,45,0,0
4589,0,22.41,45,350,0,50,0,1.65508,0,425.25,319.35,45,0,0
4590,334.32,24.47,50,350,50,199.85,0,9.00901,212.77,425.25,318.369,-0,50,0
4591,557.2,26.53,70,350,70,277.608,0,6.08093,376.047,425.25,317.398,-0,70,0
4592,683.96,28.59,70,350,70,339.724,1.875,1.5151,473.267,432,316.8,0,68.125,1.875
4593,768.57,30.24,100,350,100,301.383,0,5.83404,532.515,432,315.861,-0,100,0
4594,845.5,31.89,100,350,100,316.414,0,4.03034,579.117,432,314.931,-0,100,0
4595,857.82,33.54,100,350,100,318.248,0,3.8102,579.891,432,314.009,-0,100,0
4596,885.79,34.24,90,350,90.5604,350,0,0,595.461,434.017,313.264,0,90,0.560401
4597,882.77,34.94,80,350,90.7872,350,0,0,596.757,472.851,315.439,0,80,10.7872
4598,848.75,35.64,47,350,88.1666,350,0,0,581.343,621.051,323.029,0,47,41.1666
4599,785.3,35.05,53,350,81.8186,350,0,0,544.107,724.798,326.319,0,53,28.8186
4600,717.52,34.47,79,350,79,335.119,0,1.41071,496.488,724.798,325.749,-0,79,0
4601,609.61,33.88,50,350,56.7922,350,0,0,411.418,749.25,325.987,0,50,6.79223
4602,432.67,31.51,20,350,20,350,0,0,275.362,749.25,325.43,-0,20,0
4603,130.09,29.14,0,350,-5.10703e-15,350,0,0,74.713,749.25,324.87,-0,-5.10703e-15,0
4604,0,26.77,0,350,0,50,0,0,0,749.25,324.306,-0,0,0
4605,0,25.61,0,350,0,50,0,0,0,749.25,323.741,-0,0,0
4606,0,24.44,0,350,0,50,0,0,0,749.25,323.175,-0,0,0
4607,0,23.28,0,350,0,50,0,0,0,749.25,322.608,-0,0,0
4608,0,22.73,0,350,0,50,0,0,0,749.25,322.608,0,0,0
4609,0,22.19,0,350,0,50,0,0,0,749.25,322.04,-0,0,0
4610,0,21.64,0,350,0,50,0,0,0,749.25,321.472,-0,0,0
4611,0,21.62,0,350,0,50,0,0,0,749.25,320.904,-0,0,0
4612,0,21.61,45,350,0,50,0,1.60172,0,587.25,320.338,45,0,0
4613,0,21.59,45,350,0,50,0,1.64063,0,425.25,319.618,45,0,0
4614,361.7,24.04,50,350,50,212.21,0,8.26739,230.284,425.25,318.635,-0,50,0
4615,587.46,26.49,70,350,70,290.289,0,5.01571,396.557,425.25,317.662,-0,70,0
4616,718.86,28.95,70,350,73.8246,350,0,0,497.453,439.018,317.743,0,70,3.82457
4617,782.66,30.54,100,350,100,306.383,1.875,5.81094,542.245,445.768,316.66,0,98.125,1.875
4618,845.33,32.13,100,350,100,316.831,0,3.98026,578.898,445.768,315.756,-0,100,0
4619,858.6,33.72,100,350,100,318.443,0,3.78689,580.266,445.768,314.861,-0,100,0
4620,869.78,34.46,90,350,90,343.414,0,0.711288,584.527,445.768,313.971,-0,90,0
4621,867.55,35.2,80,350,89.0142,350,0,0,586.315,478.22,315.583,0,80,9.01423
4622,849.28,35.95,47,350,88.2173,350,0,0,581.603,626.602,323.083,0,47,41.2173
4623,813.85,35.47,53,350,85.19,350,0,0,563.855,742.486,326.727,0,53,32.19
4624,757.1,34.99,79,350,79,348.329,0,0.158436,523.915,742.486,326.17,-0,79,0
4625,655.12,34.51,50,350,51.8789,350,0,0,442.23,749.25,325.834,0,50,1.87891
4626,458.79,32.21,20,350,20,350,0,0,292.098,749.25,325.278,-0,20,0
4627,175.58,29.92,0,350,8.88178e-16,350,0,0,100.899,749.25,324.72,-0,8.88178e-16,0
4628,0,27.62,0,350,0,50,0,0,0,749.25,324.158,-0,0,0
4629,0,26.43,0,350,0,50,0,0,0,749.25,323.595,-0,0,0
4630,0,25.25,0,350,0,50,0,0,0,749.25,323.031,-0,0,0
4631,0,24.06,0,350,0,50,0,0,0,749.25,322.465,-0,0,0
4632,0,23.41,0,350,0,50,0,0,0,749.25,322.465,0,0,0
4633,0,22.77,0,350,0,50,0,0,0,749.25,321.898,-0,0,0
4634,0,22.12,0,350,0,50,0,0,0,749.25,321.331,-0,0,0
4635,0,22.01,0,350,0,50,0,0,0,749.25,320.765,-0,0,0
4636,0,21.91,45,350,0,50,0,1.60919,0,587.25,320.2,45,0,0
4637,0,21.8,45,350,0,50,0,1.64805,0,425.25,319.481,45,0,0
4638,335.8,23.98,50,350,50,200.64,0,8.96162,213.885,425.25,318.497,-0,50,0
4639,556.8,26.16,70,350,70,277.663,0,6.07632,375.952,425.25,317.525,-0,70,0
4640,669.19,28.34,70,350,70,334.383,1.875,1.95171,463.119,432,316.84,0,68.125,1.875
4641,768.42,29.97,100,350,100,300.77,0,5.90758,532.343,432,315.9,-0,100,0
4642,800.77,31.6,100,350,100,303.834,0,5.53995,548.273,432,314.969,-0,100,0
4643,843.11,33.24,100,350,100,312.817,0,4.46198,569.631,432,314.046,-0,100,0
4644,869.4,33.97,90,350,90,342.605,0,0.79861,584.08,432,313.129,-0,90,0
4645,867.08,34.7,80,350,88.925,350,0,0,585.825,464.13,314.825,0,80,8.92503
4646,834.14,35.43,47,350,86.4256,350,0,0,571.121,606.062,322.39,0,47,39.4256
4647,771.22,34.8,53,350,80.1447,350,0,0,534.283,703.783,325.637,0,53,27.1447
4648,705.01,34.16,79,350,79,330.975,0,1.8036,487.908,703.783,325.05,-0,79,0
4649,598.94,33.53,50,350,58.0068,350,0,0,404.405,732.608,325.466,0,50,8.0068
4650,407.31,31.26,20,350,24.6229,350,0,0,259.433,749.25,325.454,0,20,4.62288
4651,122.34,28.98,0,350,5.32907e-15,350,0,0,70.3505,749.25,324.893,-0,5.32907e-15,0
4652,0,26.71,0,350,0,50,0,0,0,749.25,324.329,-0,0,0
4653,0,25.66,0,350,0,50,0,0,0,749.25,323.764,-0,0,0
4654,0,24.61,0,350,0,50,0,0,0,749.25,323.199,-0,0,0
4655,0,23.56,0,350,0,50,0,0,0,749.25,322.632,-0,0,0
4656,0,22.84,0,350,0,50,0,0,0,749.25,322.632,0,0,0
4657,0,22.13,0,350,0,50,0,0,0,749.25,322.064,-0,0,0
4658,0,21.41,0,350,0,50,0,0,0,749.25,321.495,-0,0,0
4659,0,21.41,0,350,0,50,0,0,0,749.25,320.928,-0,0,0
4660,0,21.4,45,350,0,50,0,1.6005,0,587.25,320.361,45,0,0
4661,0,21.4,45,350,0,50,0,1.63943,0,425.25,319.64,45,0,0
4662,297.26,23.51,50,350,50,183.259,0,10.0045,189.427,425.25,318.655,-0,50,0
4663,534.3,25.62,70,350,70,267.172,0,6.95753,360.857,425.25,317.68,-0,70,0
4664,656.25,27.73,70,350,70,328.291,1.875,2.44974,454.204,432,316.895,0,68.125,1.875
4665,754.16,29.21,100,350,100,296.112,0,6.4666,522.424,432,315.953,-0,100,0
4666,800.59,30.7,100,350,100,303.261,0,5.60868,548.028,432,315.019,-0,100,0
4667,842.84,32.19,100,350,100,312.609,0,4.48686,569.262,432,314.092,-0,100,0
4668,854.45,32.7,90,350,90,338.105,0,1.28465,573.827,432,313.171,-0,90,0
4669,866.64,33.21,80,350,88.8326,350,0,0,585.337,463.797,314.834,0,80,8.83258
4670,834.75,33.72,47,350,86.4629,350,0,0,571.412,605.864,322.403,0,47,39.4629
4671,785.91,32.8,53,350,81.8558,350,0,0,544.418,709.745,325.856,0,53,28.8558
4672,838.31,31.89,79,350,87.947,350,0,0,580.211,741.954,326.341,0,79,8.94697
4673,621.38,30.97,50,350,52.0267,350,0,0,419.669,749.25,326.012,0,50,2.02672
4674,529.78,29.07,20,350,20,350,0,0,337.599,749.25,325.451,-0,20,0
4675,203.14,27.16,0,350,-1.77636e-15,350,0,0,116.899,749.25,324.887,-0,-1.77636e-15,0
4676,0,25.26,0,350,0,50,0,0,0,749.25,324.32,-0,0,0
4677,0,23.98,0,350,0,50,0,0,0,749.25,323.752,-0,0,0
4678,0,22.71,0,350,0,50,0,0,0,749.25,323.183,-0,0,0
4679,0,21.43,0,350,0,50,0,0,0,749.25,322.612,-0,0,0
4680,0,20.71,0,350,0,50,0,0,0,749.25,322.612,0,0,0
4681,0,20,0,350,0,50,0,0,0,749.25,322.04,-0,0,0
4682,0,19.28,0,350,0,50,0,0,0,749.25,321.467,-0,0,0
4683,0,19.72,0,350,0,50,0,0,0,749.25,320.897,-0,0,0
4684,0,20.16,45,350,0,50,0,1.6023,0,587.25,320.328,45,0,0
4685,0,20.6,45,350,0,50,0,1.64133,0,425.25,319.605,45,0,0
4686,116.66,21.98,50,350,50,99.4216,0,15.0347,74.3792,425.25,318.615,-0,50,0
4687,432.92,23.36,70,350,70,218.422,0,11.0526,292.472,425.25,317.632,-0,70,0
4688,522.77,24.75,70,350,70,272.457,1.875,7.01413,361.854,432,315.969,0,68.125,1.875
4689,675.73,26.42,100,350,100,268.165,0,9.82019,468.054,432,315.021,-0,100,0
4690,829.33,28.09,100,350,100,308.362,0,4.99662,567.563,432,314.081,-0,100,0
4691,857.83,29.77,100,350,100,317.145,0,3.9426,579.178,432,313.15,-0,100,0
4692,869.76,30.79,90,350,90,342.987,0,0.757359,583.874,432,312.225,-0,90,0
4693,882.05,31.82,80,350,90.5598,350,0,0,595.531,470.015,314.427,0,80,10.5598
4694,863.51,32.85,47,350,89.7868,350,0,0,590.954,624.048,322.548,0,47,42.7868
4695,842.75,32.19,53,350,87.7784,350,0,0,583.743,749.25,326.578,0,53,34.7784
4696,769.2,31.54,79,350,79,350,0,0,532.43,749.25,326.02,-0,79,0
4697,701.6,30.88,50,350,50,350,0,0,473.987,749.25,325.462,-0,50,0
4698,546.3,28.79,20,350,20,350,0,0,348.306,749.25,324.901,-0,20,0
4699,275.19,26.71,0,350,-3.55271e-15,350,0,0,158.488,749.25,324.337,-0,-3.55271e-15,0
4700,0,24.62,0,350,0,50,0,0,0,749.25,323.77,-0,0,0
4701,0,23.45,0,350,0,50,0,0,0,749.25,323.202,-0,0,0
4702,0,22.27,0,350,0,50,0,0,0,749.25,322.633,-0,0,0
4703,0,21.1,0,350,0,50,0,0,0,749.25,322.063,-0,0,0
4704,0,20.57,0,350,0,50,0,0,0,749.25,322.063,0,0,0
4705,0,20.03,0,350,0,50,0,0,0,749.25,321.491,-0,0,0
4706,0,19.5,0,350,0,50,0,0,0,749.25,320.92,-0,0,0
4707,0,19.5,0,350,0,50,0,0,0,749.25,320.35,-0,0,0
4708,0,19.49,45,350,0,50,0,1.63181,0,587.25,319.781,45,0,0
4709,0,19.49,45,350,0,50,0,1.67092,0,425.25,319.057,45,0,0
4710,385.41,21.77,50,350,50,223.144,0,7.61137,245.864,425.25,318.068,-0,50,0
4711,593.31,24.06,70,350,70,294.109,0,4.69484,400.955,425.25,317.09,-0,70,0
4712,741.8,26.35,70,350,76.5503,350,0,0,513.517,448.831,317.897,0,70,6.55026
4713,808.41,27.71,100,350,100,313.55,1.875,4.96704,559.904,455.581,316.931,0,98.125,1.875
4714,843.71,29.07,100,350,100,316.888,0,3.97339,577.249,455.581,316.037,-0,100,0
4715,872.89,30.44,100,350,100,322.029,0,3.35648,589.115,455.581,315.15,-0,100,0
4716,885.12,31.44,90,350,90.2826,350,0,0,593.924,456.598,314.348,0,90,0.28256
4717,881.7,32.44,80,350,90.4831,350,0,0,595.061,494.337,316.254,0,80,10.4831
4718,848.49,33.45,47,350,88.0125,350,0,0,580.519,641.982,323.374,0,47,41.0125
4719,828.3,32.83,53,350,82.7965,350,0,0,573.679,749.25,326.629,0,53,29.7965
4720,768.73,32.21,79,350,79,350,0,0,532.159,749.25,326.073,-0,79,0
4721,688.24,31.59,50,350,50,350,0,0,465.108,749.25,325.516,-0,50,0
4722,527.25,29.69,20,350,20,350,0,0,336.348,749.25,324.956,-0,20,0
4723,244.96,27.8,0,350,-8.88178e-15,350,0,0,141.2,749.25,324.394,-0,-8.88178e-15,0
4724,0,25.9,0,350,0,50,0,0,0,749.25,323.83,-0,0,0
4725,0,24.56,0,350,0,50,0,0,0,749.25,323.264,-0,0,0
4726,0,23.23,0,350,0,50,0,0,0,749.25,322.696,-0,0,0
4727,0,21.89,0,350,0,50,0,0,0,749.25,322.128,-0,0,0
4728,0,21.25,0,350,0,50,0,0,0,749.25,322.128,0,0,0
4729,0,20.61,0,350,0,50,0,0,0,749.25,321.557,-0,0,0
4730,0,19.97,0,350,0,50,0,0,0,749.25,320.987,-0,0,0
4731,0,19.72,0,350,0,50,0,0,0,749.25,320.417,-0,0,0
4732,0,19.48,45,350,0,50,0,1.6282,0,587.25,319.848,45,0,0
4733,0,19.23,45,350,0,50,0,1.66735,0,425.25,319.123,45,0,0
4734,365.17,21.56,50,350,50,214.185,0,8.14888,233.092,425.25,318.133,-0,50,0
4735,582.17,23.89,70,350,70,288.947,0,5.12849,393.56,425.25,317.154,-0,70,0
4736,678.72,26.22,70,350,70,339.442,1.875,1.53809,469.9,432,316.548,0,68.125,1.875
4737,779.92,27.81,100,350,100,304.445,0,5.46661,540.115,432,315.603,-0,100,0
4738,814.7,29.4,100,350,100,307.85,0,5.05806,557.238,432,314.665,-0,100,0
4739,842.18,30.99,100,350,100,312.622,0,4.4854,568.146,432,313.736,-0,100,0
4740,854.58,31.95,90,350,90,337.814,0,1.31606,573.158,432,312.813,-0,90,0
4741,851.84,32.92,80,350,87.0121,350,0,0,574.663,457.244,313.993,0,80,7.01209
4742,863.9,33.89,47,350,89.7832,350,0,0,590.89,611.263,322.396,0,47,42.7832
4743,813.88,33.28,53,350,85.1337,350,0,0,563.633,726.944,326.217,0,53,32.1337
4744,755.83,32.67,79,350,79,348.026,0,0.187106,523.285,726.944,325.644,-0,79,0
4745,677.08,32.06,50,350,56.1961,350,0,0,457.721,749.25,325.813,0,50,6.19608
4746,526.22,29.79,20,350,20,350,0,0,335.892,749.25,325.253,-0,20,0
4747,237.67,27.51,0,350,7.10543e-15,350,0,0,137.125,749.25,324.69,-0,7.10543e-15,0
4748,0,25.24,0,350,0,50,0,0,0,749.25,324.124,-0,0,0
4749,0,24.05,0,350,0,50,0,0,0,749.25,323.556,-0,0,0
4750,0,22.85,0,350,0,50,0,0,0,749.25,322.988,-0,0,0
4751,0,21.66,0,350,0,50,0,0,0,749.25,322.418,-0,0,0
4752,0,20.98,0,350,0,50,0,0,0,749.25,322.418,0,0,0
4753,0,20.31,0,350,0,50,0,0,0,749.25,321.846,-0,0,0
4754,0,19.63,0,350,0,50,0,0,0,749.25,321.275,-0,0,0
4755,0,19.44,0,350,0,50,0,0,0,749.25,320.704,-0,0,0
4756,0,19.24,45,350,0,50,0,1.61277,0,587.25,320.134,45,0,0
4757,0,19.05,45,350,0,50,0,1.65198,0,425.25,319.408,45,0,0
4758,350.86,20.95,50,350,50,207.855,0,8.52867,224.101,425.25,318.415,-0,50,0
4759,590.93,22.85,70,350,70,291.351,0,4.92652,399.625,425.25,317.431,-0,70,0
4760,714.42,24.75,70,350,73.3192,350,0,0,494.672,437.199,317.371,0,70,3.31924
4761,780.02,26.33,100,350,100,305.52,1.875,5.91255,540.121,443.949,316.264,0,98.125,1.875
4762,827.94,27.91,100,350,100,311.561,0,4.61262,566.114,443.949,315.345,-0,100,0
4763,842.02,29.49,100,350,100,312.848,0,4.45828,567.776,443.949,314.434,-0,100,0
4764,854.34,30.19,90,350,90,337.64,0,1.33492,572.702,443.949,313.528,-0,90,0
4765,851.54,30.9,80,350,86.9125,350,0,0,574.195,468.834,314.604,0,80,6.91247
4766,848.94,31.61,47,350,87.9866,350,0,0,580.473,616.386,322.408,0,47,40.9866
4767,813.56,30.98,53,350,85.0628,350,0,0,563.346,731.812,326.187,0,53,32.0628
4768,769.61,30.36,79,350,79.8674,350,0,0,532.886,734.935,325.718,0,79,0.86736
4769,663.82,29.73,50,350,53.9765,350,0,0,448.918,749.25,325.621,0,50,3.97652
4770,525.33,28.14,20,350,20,350,0,0,335.538,749.25,325.058,-0,20,0
4771,242.48,26.54,0,350,1.42109e-14,350,0,0,140.04,749.25,324.494,-0,1.42109e-14,0
4772,0,24.95,0,350,0,50,0,0,0,749.25,323.927,-0,0,0
4773,0,23.96,0,350,0,50,0,0,0,749.25,323.36,-0,0,0
4774,0,22.96,0,350,0,50,0,0,0,749.25,322.792,-0,0,0
4775,0,21.97,0,350,0,50,0,0,0,749.25,322.223,-0,0,0
4776,0,21.34,0,350,0,50,0,0,0,749.25,322.223,0,0,0
4777,0,20.7,0,350,0,50,0,0,0,749.25,321.653,-0,0,0
4778,0,20.07,0,350,0,50,0,0,0,749.25,321.083,-0,0,0
4779,0,19.52,0,350,0,50,0,0,0,749.25,320.512,-0,0,0
4780,0,18.98,45,350,0,50,0,1.62313,0,587.25,319.942,45,0,0
4781,0,18.43,45,350,0,50,0,1.66239,0,425.25,319.215,45,0,0
4782,342.71,20.06,50,350,50,204.287,0,8.74279,219.044,425.25,318.22,-0,50,0
4783,556.79,21.7,70,350,70,278.546,0,6.0021,376.681,425.25,317.233,-0,70,0
4784,752.24,23.34,70,350,77.7829,350,0,0,520.92,453.268,318.335,0,70,7.78286
4785,765.78,24.75,100,350,100,301.483,1.875,6.38786,530.194,460.018,317.185,0,98.125,1.875
4786,771.04,26.16,100,350,100,295.258,0,6.56899,527.028,460.018,316.289,-0,100,0
4787,812.36,27.57,100,350,100,302.961,0,5.64465,547.504,460.018,315.401,-0,100,0
4788,809.12,28.53,90,350,90,323.148,0,2.90001,542.089,460.018,314.519,-0,90,0
4789,851.28,29.49,80,350,86.8254,350,0,0,573.735,484.59,315.48,0,80,6.82538
4790,834.01,30.45,47,350,86.2079,350,0,0,570.07,625.738,322.604,0,47,39.2079
4791,813.31,29.98,53,350,85.0164,350,0,0,563.102,740.997,326.297,0,53,32.0164
4792,755.27,29.51,79,350,79,347.898,0,0.199273,523.018,740.997,325.73,-0,79,0
4793,652.76,29.04,50,350,52.2925,350,0,0,441.607,749.25,325.436,0,50,2.29246
4794,506.39,27.27,20,350,20,350,0,0,323.661,749.25,324.872,-0,20,0
4795,185.83,25.5,0,350,1.24345e-14,350,0,0,107.436,749.25,324.306,-0,1.24345e-14,0
4796,0,23.73,0,350,0,50,0,0,0,749.25,323.737,-0,0,0
4797,0,22.43,0,350,0,50,0,0,0,749.25,323.167,-0,0,0
4798,0,21.12,0,350,0,50,0,0,0,749.25,322.596,-0,0,0
4799,0,19.82,0,350,0,50,0,0,0,749.25,322.024,-0,0,0
4800,0,19.09,0,350,0,50,0,0,0,749.25,322.024,0,0,0
4801,0,18.35,0,350,0,50,0,0,0,749.25,321.449,-0,0,0
4802,0,17.62,0,350,0,50,0,0,0,749.25,320.875,-0,0,0
4803,0,17.43,0,350,0,50,0,0,0,749.25,320.301,-0,0,0
4804,0,17.25,45,350,0,50,0,1.6347,0,587.25,319.728,45,0,0
4805,0,17.06,45,350,0,50,0,1.67412,0,425.25,318.998,45,0,0
4806,327.84,19.12,50,350,50,197.669,0,9.13983,209.691,425.25,318,-0,50,0
4807,585.81,21.18,70,350,70,288.296,0,5.18312,396.474,425.25,317.012,-0,70,0
4808,688.72,23.25,70,350,70.2974,350,0,0,476.991,426.321,316.12,0,70,0.29744
4809,738.56,24.72,100,350,100,293.779,1.875,7.29504,511.277,433.071,314.821,0,98.125,1.875
4810,756.43,26.19,100,350,100,290.323,0,7.16121,516.852,433.071,313.878,-0,100,0
4811,674.3,27.66,100,350,100,264.312,0,10.2825,454.214,433.071,312.943,-0,100,0
4812,808.89,28.64,90,350,90,318.697,0,3.38068,541.613,433.071,312.014,-0,90,0
4813,763.21,29.62,80,350,80,337.144,0,1.23419,514.105,433.071,311.091,-0,80,0
4814,819.1,30.6,47,350,84.437,350,0,0,559.673,567.844,319.603,0,47,37.437
4815,770.8,30.08,53,350,79.9892,350,0,0,533.596,665.005,323.418,0,53,26.9892
4816,371.26,29.56,79,350,79,217.264,0,12.5834,257.126,665.005,322.792,-0,79,0
4817,723.86,29.04,50,350,72.5356,350,0,0,489.905,746.133,325.187,0,50,22.5356
4818,600.99,26.98,20,350,20.8658,350,0,0,384.402,749.25,324.726,0,20,0.865762
4819,215.55,24.92,0,350,-1.77636e-15,350,0,0,124.758,749.25,324.159,-0,-1.77636e-15,0
4820,0,22.86,0,350,0,50,0,0,0,749.25,323.589,-0,0,0
4821,0,21.8,0,350,0,50,0,0,0,749.25,323.019,-0,0,0
4822,0,20.75,0,350,0,50,0,0,0,749.25,322.447,-0,0,0
4823,0,19.69,0,350,0,50,0,0,0,749.25,321.874,-0,0,0
4824,0,19.04,0,350,0,50,0,0,0,749.25,321.874,0,0,0
4825,0,18.38,0,350,0,50,0,0,0,749.25,321.301,-0,0,0
4826,0,17.73,0,350,0,50,0,0,0,749.25,320.726,-0,0,0
4827,0,17.6,0,350,0,50,0,0,0,749.25,320.153,-0,0,0
4828,0,17.48,45,350,0,50,0,1.64264,0,587.25,319.581,45,0,0
4829,0,17.35,45,350,0,50,0,1.682,0,425.25,318.852,45,0,0
4830,412.39,20.03,50,350,50,235.778,0,6.85332,263.97,425.25,317.858,-0,50,0
4831,673.24,22.72,70,350,70,325.006,0,2.0995,455.838,425.25,316.876,-0,70,0
4832,711.66,25.41,70,350,73.0367,350,0,0,492.94,436.182,316.758,0,70,3.0367
4833,777.61,27.09,100,350,100,304.751,1.875,6.00312,538.229,442.932,315.65,0,98.125,1.875
4834,798.85,28.77,100,350,100,303.16,0,5.62079,545.622,442.932,314.733,-0,100,0
4835,949.1,30.46,100,350,100,340.755,0,1.10944,638.958,442.932,313.825,-0,100,0
4836,839.12,31.19,90,350,90,335.79,0,1.53473,561.498,442.932,312.922,-0,90,0
4837,850.89,31.92,80,350,86.6941,350,0,0,572.841,467.031,313.978,0,80,6.6941
4838,833.61,32.66,47,350,86.1057,350,0,0,569.363,607.811,321.646,0,47,39.1057
4839,798.87,31.89,53,350,83.3014,350,0,0,552.944,716.896,325.38,0,53,30.3014
4840,755.04,31.11,79,350,79,347.883,0,0.200657,522.988,716.896,324.798,-0,79,0
4841,674.13,30.34,50,350,58.9871,350,0,0,456.441,749.25,325.327,0,50,8.98709
4842,519.94,28.16,20,350,20,350,0,0,332.813,749.25,324.765,-0,20,0
4843,221,25.97,0,350,0,350,0,0,128.064,749.25,324.2,-0,0,0
4844,0,23.79,0,350,0,50,0,0,0,749.25,323.632,-0,0,0
4845,0,22.39,0,350,0,50,0,0,0,749.25,323.062,-0,0,0
4846,0,20.98,0,350,0,50,0,0,0,749.25,322.491,-0,0,0
4847,0,19.58,0,350,0,50,0,0,0,749.25,321.918,-0,0,0
4848,0,18.88,0,350,0,50,0,0,0,749.25,321.918,0,0,0
4849,0,18.18,0,350,0,50,0,0,0,749.25,321.344,-0,0,0
4850,0,17.48,0,350,0,50,0,0,0,749.25,320.769,-0,0,0
4851,0,17.38,0,350,0,50,0,0,0,749.25,320.195,-0,0,0
4852,0,17.28,45,350,0,50,0,1.64038,0,587.25,319.623,45,0,0
4853,0,17.18,45,350,0,50,0,1.67977,0,425.25,318.893,45,0,0
4854,344.26,19.54,50,350,50,205.34,0,8.67961,220.536,425.25,317.897,-0,50,0
4855,592.43,21.9,70,350,70,291.912,0,4.87942,401.3,425.25,316.912,-0,70,0
4856,712.06,24.27,70,350,73.0798,350,0,0,493.28,436.337,316.801,0,70,3.07977
4857,790.83,25.59,100,350,100,308.432,1.875,5.56969,547.29,443.087,315.744,0,98.125,1.875
4858,826.84,26.91,100,350,100,311.202,0,4.65572,564.502,443.087,314.822,-0,100,0
4859,841.65,28.23,100,350,100,312.203,0,4.53559,566.277,443.087,313.906,-0,100,0
4860,838.99,28.95,90,350,90,332.465,0,1.8938,561.033,443.087,312.996,-0,90,0
4861,866.67,29.67,80,350,88.4216,350,0,0,583.111,473.405,314.512,0,80,8.42162
4862,833.49,30.4,47,350,86.0288,350,0,0,569.042,613.909,321.96,0,47,39.0288
4863,770.49,29.79,53,350,79.919,350,0,0,533.214,710.817,325.193,0,53,26.919
4864,740.84,29.19,79,350,79,343.184,0,0.6462,513.218,710.817,324.603,-0,79,0
4865,674.23,28.58,50,350,60.6758,350,0,0,456.71,749.25,325.343,0,50,10.6758
4866,519.67,27.32,20,350,20,350,0,0,332.905,749.25,324.78,-0,20,0
4867,186.95,26.06,0,350,-1.06581e-14,350,0,0,108.467,749.25,324.215,-0,-1.06581e-14,0
4868,0,24.8,0,350,0,50,0,0,0,749.25,323.648,-0,0,0
4869,0,23.75,0,350,0,50,0,0,0,749.25,323.081,-0,0,0
4870,0,22.69,0,350,0,50,0,0,0,749.25,322.513,-0,0,0
4871,0,21.64,0,350,0,50,0,0,0,749.25,321.944,-0,0,0
4872,0,21.12,0,350,0,50,0,0,0,749.25,321.944,0,0,0
4873,0,20.59,0,350,0,50,0,0,0,749.25,321.374,-0,0,0
4874,0,20.07,0,350,0,50,0,0,0,749.25,320.804,-0,0,0
4875,0,19.86,0,350,0,50,0,0,0,749.25,320.235,-0,0,0
4876,0,19.64,45,350,0,50,0,1.63799,0,587.25,319.667,45,0,0
4877,0,19.43,45,350,0,50,0,1.67709,0,425.25,318.943,45,0,0
4878,328.96,21.62,50,350,50,198.533,0,9.08803,210.91,425.25,317.954,-0,50,0
4879,572.38,23.81,70,350,70,283.807,0,5.56025,387.897,425.25,316.975,-0,70,0
4880,685.89,26.01,70,350,70.0198,350,0,0,475.213,425.321,316.012,0,70,0.0198193
4881,776.6,27.57,100,350,100,304.392,1.875,6.04535,537.347,432.071,314.887,0,98.125,1.875
4882,812.32,29.13,100,350,100,306.667,0,5.19993,554.34,432.071,313.951,-0,100,0
4883,811.96,30.7,100,350,100,303.488,0,5.58142,545.95,432.071,313.023,-0,100,0
4884,823.13,31.92,90,350,90,326.691,0,2.51733,550.033,432.071,312.103,-0,90,0
4885,850.66,33.14,80,350,86.5605,350,0,0,571.971,455.689,313.194,0,80,6.56045
4886,833.42,34.36,47,350,86.0178,350,0,0,568.739,596.153,321.183,0,47,39.0178
4887,812.95,33.84,53,350,84.9499,350,0,0,562.498,711.172,325.262,0,53,31.9499
4888,753.58,33.32,79,350,79,347.462,0,0.240625,522.111,711.172,324.681,-0,79,0
4889,661.34,32.8,50,350,60.5771,350,0,0,448.184,749.25,325.413,0,50,10.5771
4890,515.83,30.27,20,350,20,350,0,0,330.72,749.25,324.855,-0,20,0
